VendaID,ProdutoID,ValorVenda,DataVenda,Localizacao,ClienteID,Nome,Idade,PreferenciaProduto
308,130,65.54,2024-09-13,Guerra,716,Letícia Melo,33,Eletrônicos
308,130,65.54,2024-09-13,Guerra,798,João Lucas da Cruz,41,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,111,Eduardo da Rocha,36,Eletrônicos
309,124,79.92,2024-07-10,Borges,128,Sophie Nogueira,40,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,155,Srta. Olivia da Rocha,70,Roupas
309,124,79.92,2024-07-10,Borges,309,Sr. Bryan Pacheco,70,Livros
309,124,79.92,2024-07-10,Borges,406,Heitor Cardoso,66,Roupas
309,124,79.92,2024-07-10,Borges,451,Sr. Luigi da Mota,46,Eletrodomésticos
309,124,79.92,2024-07-10,Borges,530,Julia Freitas,37,Roupas
309,124,79.92,2024-07-10,Borges,945,João Guilherme Vasconcelos,60,Eletrônicos
310,144,76.28,2024-04-16,Silveira de Jesus,310,Heloísa Cardoso,74,Jogos
311,110,85.06,2024-03-28,da Cunha dos Dourados,311,Oliver Leão,31,Eletrônicos
311,110,85.06,2024-03-28,da Cunha dos Dourados,326,Cauã Cavalcante,78,Livros
312,125,43.28,2023-12-12,Fonseca,224,Lunna Costa,49,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,227,Gael Henrique Abreu,57,Jogos
312,125,43.28,2023-12-12,Fonseca,312,Luara Albuquerque,55,Jogos
312,125,43.28,2023-12-12,Fonseca,545,Esther Carvalho,53,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,774,Oliver Cirino,28,Eletrodomésticos
312,125,43.28,2023-12-12,Fonseca,792,Sr. Dom Andrade,32,Jogos
313,126,2.06,2024-09-04,Moraes de Rezende,313,Henrique Mendonça,46,Eletrodomésticos
314,196,0.49,2024-01-30,Nunes,314,Maria Helena Carvalho,58,Eletrodomésticos
314,196,0.49,2024-01-30,Nunes,324,Olívia Sales,80,Roupas
314,196,0.49,2024-01-30,Nunes,457,João Vitor Cavalcante,47,Livros
314,196,0.49,2024-01-30,Nunes,593,Carolina Rezende,57,Roupas
314,196,0.49,2024-01-30,Nunes,807,Vicente Viana,39,Roupas
314,196,0.49,2024-01-30,Nunes,897,Alexandre Rodrigues,72,Livros
314,196,0.49,2024-01-30,Nunes,947,Mariana Martins,40,Livros
315,153,85.88,2024-03-12,Souza de Castro,315,Matteo Caldeira,34,Eletrodomésticos
316,161,94.5,2024-01-03,Albuquerque,279,Isaque Fonseca,34,Roupas
316,161,94.5,2024-01-03,Albuquerque,316,Ayla Barros,80,Eletrodomésticos
316,161,94.5,2024-01-03,Albuquerque,329,Maitê Melo,38,Roupas
316,161,94.5,2024-01-03,Albuquerque,474,Arthur Gabriel Moreira,80,Jogos
316,161,94.5,2024-01-03,Albuquerque,939,Erick Porto,29,Livros
317,190,42.28,2024-07-10,Rodrigues Grande,317,Sophie Farias,74,Roupas
318,136,19.48,2024-05-04,da Luz da Praia,318,Ana Sophia Albuquerque,64,Eletrodomésticos
319,121,67.19,2024-08-03,Pinto de Goiás,319,Milena da Rosa,79,Eletrodomésticos
320,133,68.28,2024-08-29,Brito,320,Murilo Guerra,80,Jogos
320,133,68.28,2024-08-29,Brito,680,Gael Henrique Carvalho,62,Eletrônicos
320,133,68.28,2024-08-29,Brito,896,Allana Andrade,63,Eletrodomésticos
320,133,68.28,2024-08-29,Brito,938,Alice Sá,62,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,12,Rodrigo Fonseca,41,Roupas
321,170,92.49,2024-07-08,Farias,162,Nicole Moura,49,Jogos
321,170,92.49,2024-07-08,Farias,321,Sra. Cecília Borges,35,Roupas
321,170,92.49,2024-07-08,Farias,357,Gabriel Freitas,32,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,382,Maria Laura Lopes,71,Eletrodomésticos
321,170,92.49,2024-07-08,Farias,645,Maria Flor da Rosa,67,Eletrônicos
321,170,92.49,2024-07-08,Farias,743,Sr. Guilherme Lopes,60,Roupas
322,191,78.02,2024-08-06,Fogaça de Goiás,322,Enzo Peixoto,37,Eletrodomésticos
323,145,77.91,2024-01-11,Ramos de Lima,323,Sr. Antônio da Rosa,31,Jogos
324,180,45.54,2024-04-08,Nunes,314,Maria Helena Carvalho,58,Eletrodomésticos
324,180,45.54,2024-04-08,Nunes,324,Olívia Sales,80,Roupas
324,180,45.54,2024-04-08,Nunes,457,João Vitor Cavalcante,47,Livros
324,180,45.54,2024-04-08,Nunes,593,Carolina Rezende,57,Roupas
324,180,45.54,2024-04-08,Nunes,807,Vicente Viana,39,Roupas
324,180,45.54,2024-04-08,Nunes,897,Alexandre Rodrigues,72,Livros
324,180,45.54,2024-04-08,Nunes,947,Mariana Martins,40,Livros
325,112,7.1,2024-08-16,Pinto,84,Carlos Eduardo Vieira,55,Jogos
325,112,7.1,2024-08-16,Pinto,325,Felipe Azevedo,69,Eletrodomésticos
325,112,7.1,2024-08-16,Pinto,553,Cecilia Sousa,38,Eletrodomésticos
325,112,7.1,2024-08-16,Pinto,615,Maria Vitória Castro,45,Livros
325,112,7.1,2024-08-16,Pinto,809,Nicole Ribeiro,18,Roupas
326,103,14.09,2024-02-11,da Cunha dos Dourados,311,Oliver Leão,31,Eletrônicos
326,103,14.09,2024-02-11,da Cunha dos Dourados,326,Cauã Cavalcante,78,Livros
327,113,16.7,2024-05-15,Câmara dos Dourados,327,Manuela da Costa,76,Eletrônicos
328,136,57.82,2023-10-17,Souza da Prata,328,Dr. Cauê Macedo,23,Roupas
329,127,40.64,2024-04-18,Albuquerque,279,Isaque Fonseca,34,Roupas
329,127,40.64,2024-04-18,Albuquerque,316,Ayla Barros,80,Eletrodomésticos
329,127,40.64,2024-04-18,Albuquerque,329,Maitê Melo,38,Roupas
329,127,40.64,2024-04-18,Albuquerque,474,Arthur Gabriel Moreira,80,Jogos
329,127,40.64,2024-04-18,Albuquerque,939,Erick Porto,29,Livros
330,155,50.72,2023-10-26,Garcia,41,Levi Ramos,27,Roupas
330,155,50.72,2023-10-26,Garcia,330,Ravi Lucca Cardoso,77,Eletrodomésticos
330,155,50.72,2023-10-26,Garcia,355,Gabriel Costela,28,Eletrônicos
330,155,50.72,2023-10-26,Garcia,477,Juan Porto,77,Livros
330,155,50.72,2023-10-26,Garcia,586,Fernando Guerra,70,Eletrônicos
330,155,50.72,2023-10-26,Garcia,689,Leandro Novaes,65,Jogos
331,150,33.17,2023-10-22,Camargo,8,Isaac Farias,59,Roupas
331,150,33.17,2023-10-22,Camargo,85,Rafael Casa Grande,45,Jogos
331,150,33.17,2023-10-22,Camargo,88,Evelyn Barbosa,44,Eletrônicos
331,150,33.17,2023-10-22,Camargo,223,Ágatha Vasconcelos,63,Livros
331,150,33.17,2023-10-22,Camargo,331,Sra. Juliana Fernandes,80,Livros
332,108,29.96,2024-06-23,Nascimento do Norte,332,Ana Julia Nogueira,25,Eletrodomésticos
333,129,74.51,2023-12-06,Correia,60,Natália Jesus,36,Eletrodomésticos
333,129,74.51,2023-12-06,Correia,172,Antonella Farias,34,Jogos
333,129,74.51,2023-12-06,Correia,333,Manuela das Neves,36,Eletrônicos
333,129,74.51,2023-12-06,Correia,409,Evelyn Araújo,30,Jogos
333,129,74.51,2023-12-06,Correia,900,Enzo Gonçalves,51,Livros
334,190,31.75,2024-06-01,Câmara,334,Ester Moraes,56,Eletrônicos
334,190,31.75,2024-06-01,Câmara,813,Maria Julia Gonçalves,36,Jogos
334,190,31.75,2024-06-01,Câmara,982,Bella Pereira,30,Eletrônicos
335,134,76.86,2024-06-01,da Paz dos Dourados,335,Benício Cavalcanti,61,Livros
335,134,76.86,2024-06-01,da Paz dos Dourados,894,Maria Helena Rezende,29,Eletrônicos
336,178,35.08,2024-05-01,Ribeiro,336,Yago Borges,18,Livros
336,178,35.08,2024-05-01,Ribeiro,350,Henry Cirino,79,Livros
336,178,35.08,2024-05-01,Ribeiro,535,Luísa Pinto,40,Roupas
336,178,35.08,2024-05-01,Ribeiro,551,Augusto Araújo,42,Jogos
336,178,35.08,2024-05-01,Ribeiro,765,Vitor Gabriel Macedo,78,Roupas
337,197,15.55,2023-12-18,Martins,159,Arthur Gabriel Castro,28,Eletrônicos
337,197,15.55,2023-12-18,Martins,278,Fernanda Borges,49,Eletrodomésticos
337,197,15.55,2023-12-18,Martins,337,Sra. Sarah Nogueira,42,Jogos
337,197,15.55,2023-12-18,Martins,433,Alícia Freitas,42,Jogos
337,197,15.55,2023-12-18,Martins,537,Leonardo Castro,71,Livros
337,197,15.55,2023-12-18,Martins,623,Alícia Pereira,61,Jogos
337,197,15.55,2023-12-18,Martins,756,Luiz Henrique Borges,60,Eletrônicos
337,197,15.55,2023-12-18,Martins,853,Manuela Lopes,18,Livros
337,197,15.55,2023-12-18,Martins,934,Elisa Cavalcanti,79,Roupas
338,110,78.17,2024-04-26,Novaes,170,Emanuelly Cunha,41,Eletrônicos
338,110,78.17,2024-04-26,Novaes,338,Josué Camargo,33,Livros
338,110,78.17,2024-04-26,Novaes,396,Dra. Agatha da Cunha,58,Livros
338,110,78.17,2024-04-26,Novaes,404,Dra. Juliana Aragão,80,Jogos
338,110,78.17,2024-04-26,Novaes,714,Dante Andrade,54,Livros
338,110,78.17,2024-04-26,Novaes,808,Mariana Novaes,54,Jogos
339,197,19.9,2024-07-05,Alves de Goiás,339,Miguel Costela,74,Roupas
340,121,94.74,2023-10-17,Sales,340,Davi Luiz Costela,19,Livros
340,121,94.74,2023-10-17,Sales,446,Ana Cecília Mendonça,49,Eletrodomésticos
341,105,21.75,2023-11-17,Monteiro de Monteiro,341,Esther Câmara,42,Livros
342,154,41.87,2024-07-06,da Mata,133,Alana Casa Grande,80,Livros
342,154,41.87,2024-07-06,da Mata,276,Melissa Silva,21,Roupas
342,154,41.87,2024-07-06,da Mata,342,Raul Gomes,80,Roupas
342,154,41.87,2024-07-06,da Mata,438,Amanda Ribeiro,27,Roupas
342,154,41.87,2024-07-06,da Mata,504,Vicente Garcia,20,Roupas
342,154,41.87,2024-07-06,da Mata,703,Felipe Gomes,56,Jogos
342,154,41.87,2024-07-06,da Mata,844,Fernando da Luz,38,Jogos
343,118,49.81,2024-03-19,Cavalcanti do Oeste,343,Ana Vitória Brito,73,Eletrônicos
344,181,66.3,2024-08-04,Barros,42,Dra. Laís Rios,28,Livros
344,181,66.3,2024-08-04,Barros,344,Paulo Dias,73,Livros
344,181,66.3,2024-08-04,Barros,893,Nathan Silva,63,Jogos
344,181,66.3,2024-08-04,Barros,936,Enzo Viana,59,Livros
345,119,8.96,2024-10-01,Aragão,103,Maria Helena Aparecida,49,Eletrônicos
345,119,8.96,2024-10-01,Aragão,345,Raul Lopes,36,Eletrônicos
345,119,8.96,2024-10-01,Aragão,520,Ryan das Neves,26,Livros
345,119,8.96,2024-10-01,Aragão,608,Maria Julia Leão,22,Eletrodomésticos
345,119,8.96,2024-10-01,Aragão,775,Sr. Ravi da Costa,79,Livros
345,119,8.96,2024-10-01,Aragão,978,Lorenzo Siqueira,80,Livros
346,175,66.7,2024-04-22,Rodrigues do Galho,346,Léo Rodrigues,52,Eletrodomésticos
347,158,3.16,2024-09-14,Barbosa de Souza,347,Ayla Martins,33,Roupas
348,178,18.57,2024-07-11,Cunha do Campo,348,Sra. Jade Caldeira,77,Eletrodomésticos
348,178,18.57,2024-07-11,Cunha do Campo,993,Otto Santos,51,Roupas
349,142,79.32,2024-07-27,Pereira,24,Sr. Lucas Viana,74,Eletrônicos
349,142,79.32,2024-07-27,Pereira,297,Sra. Ana Júlia Monteiro,54,Livros
349,142,79.32,2024-07-27,Pereira,349,Luiz Fernando Teixeira,55,Roupas
349,142,79.32,2024-07-27,Pereira,465,Srta. Laura Monteiro,53,Livros
349,142,79.32,2024-07-27,Pereira,558,Maria Pires,76,Livros
349,142,79.32,2024-07-27,Pereira,814,Joaquim Rios,64,Jogos
349,142,79.32,2024-07-27,Pereira,923,Luana Fogaça,69,Eletrodomésticos
350,142,96.63,2024-04-04,Ribeiro,336,Yago Borges,18,Livros
350,142,96.63,2024-04-04,Ribeiro,350,Henry Cirino,79,Livros
350,142,96.63,2024-04-04,Ribeiro,535,Luísa Pinto,40,Roupas
350,142,96.63,2024-04-04,Ribeiro,551,Augusto Araújo,42,Jogos
350,142,96.63,2024-04-04,Ribeiro,765,Vitor Gabriel Macedo,78,Roupas
351,178,64.5,2023-12-23,Nascimento do Campo,351,Mariah Correia,67,Roupas
352,180,23.04,2024-09-09,Fogaça,277,Lucas Borges,44,Jogos
352,180,23.04,2024-09-09,Fogaça,282,Arthur Gabriel Montenegro,38,Livros
352,180,23.04,2024-09-09,Fogaça,352,Maria Eduarda Costela,33,Jogos
352,180,23.04,2024-09-09,Fogaça,373,Luísa Siqueira,25,Eletrônicos
352,180,23.04,2024-09-09,Fogaça,592,Natália Montenegro,69,Eletrônicos
352,180,23.04,2024-09-09,Fogaça,614,Valentina Almeida,53,Eletrodomésticos
352,180,23.04,2024-09-09,Fogaça,707,Allana da Costa,31,Livros
353,156,64.82,2024-03-07,Siqueira,38,Sra. Ayla Souza,67,Eletrônicos
353,156,64.82,2024-03-07,Siqueira,123,Bruna Azevedo,75,Jogos
353,156,64.82,2024-03-07,Siqueira,199,Yago Araújo,47,Roupas
353,156,64.82,2024-03-07,Siqueira,353,Eduardo Martins,26,Eletrônicos
353,156,64.82,2024-03-07,Siqueira,838,Yan da Conceição,36,Eletrodomésticos
353,156,64.82,2024-03-07,Siqueira,977,Erick Fogaça,30,Livros
354,111,34.59,2024-01-31,Garcia Verde,354,Maya Duarte,33,Livros
355,181,84.16,2023-10-10,Garcia,41,Levi Ramos,27,Roupas
355,181,84.16,2023-10-10,Garcia,330,Ravi Lucca Cardoso,77,Eletrodomésticos
355,181,84.16,2023-10-10,Garcia,355,Gabriel Costela,28,Eletrônicos
355,181,84.16,2023-10-10,Garcia,477,Juan Porto,77,Livros
355,181,84.16,2023-10-10,Garcia,586,Fernando Guerra,70,Eletrônicos
355,181,84.16,2023-10-10,Garcia,689,Leandro Novaes,65,Jogos
356,118,7.59,2024-03-13,Garcia Paulista,356,Joaquim Camargo,37,Livros
356,118,7.59,2024-03-13,Garcia Paulista,463,Rebeca Novais,54,Jogos
357,196,66.83,2024-07-13,Farias,12,Rodrigo Fonseca,41,Roupas
357,196,66.83,2024-07-13,Farias,162,Nicole Moura,49,Jogos
357,196,66.83,2024-07-13,Farias,321,Sra. Cecília Borges,35,Roupas
357,196,66.83,2024-07-13,Farias,357,Gabriel Freitas,32,Eletrodomésticos
357,196,66.83,2024-07-13,Farias,382,Maria Laura Lopes,71,Eletrodomésticos
357,196,66.83,2024-07-13,Farias,645,Maria Flor da Rosa,67,Eletrônicos
357,196,66.83,2024-07-13,Farias,743,Sr. Guilherme Lopes,60,Roupas
358,129,43.63,2024-04-21,Mendonça,27,Aylla Fonseca,45,Eletrônicos
358,129,43.63,2024-04-21,Mendonça,221,Dr. João Miguel Ribeiro,65,Eletrodomésticos
358,129,43.63,2024-04-21,Mendonça,307,Júlia Correia,29,Livros
358,129,43.63,2024-04-21,Mendonça,358,Pedro Henrique Macedo,78,Eletrodomésticos
358,129,43.63,2024-04-21,Mendonça,837,Pietra Azevedo,27,Roupas
359,117,13.98,2024-08-28,da Paz,359,Sr. Gael Henrique Pires,39,Jogos
359,117,13.98,2024-08-28,da Paz,848,Maria Liz Novais,31,Roupas
360,180,29.54,2023-10-31,Farias Verde,360,Luana Martins,42,Eletrônicos
360,180,29.54,2023-10-31,Farias Verde,420,Ana Nascimento,52,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,91,Srta. Ana Luiza Lopes,70,Eletrônicos
361,123,78.95,2023-12-27,Nogueira,163,Ágatha da Mota,46,Livros
361,123,78.95,2023-12-27,Nogueira,215,Anna Liz Barros,43,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,244,Bruna Ferreira,58,Jogos
361,123,78.95,2023-12-27,Nogueira,361,Zoe Aparecida,47,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,374,Liam Sampaio,47,Livros
361,123,78.95,2023-12-27,Nogueira,401,Dr. Gustavo Henrique Araújo,80,Eletrodomésticos
361,123,78.95,2023-12-27,Nogueira,505,Enzo Gabriel Camargo,29,Eletrônicos
361,123,78.95,2023-12-27,Nogueira,684,Brayan Teixeira,73,Jogos
362,183,77.19,2024-01-17,Monteiro,95,Olívia Porto,54,Livros
362,183,77.19,2024-01-17,Monteiro,362,Isis Cavalcanti,25,Livros
362,183,77.19,2024-01-17,Monteiro,413,Luísa da Cunha,46,Eletrodomésticos
362,183,77.19,2024-01-17,Monteiro,556,Pedro Henrique Moreira,78,Roupas
362,183,77.19,2024-01-17,Monteiro,648,Jade Casa Grande,43,Roupas
362,183,77.19,2024-01-17,Monteiro,710,Pietro Costa,50,Eletrodomésticos
363,103,2.85,2024-04-28,Moura,363,Emanuel Fogaça,79,Eletrônicos
363,103,2.85,2024-04-28,Moura,365,João Vitor Garcia,64,Roupas
363,103,2.85,2024-04-28,Moura,383,Cauã Moreira,73,Eletrônicos
363,103,2.85,2024-04-28,Moura,386,Dr. Breno Teixeira,21,Livros
363,103,2.85,2024-04-28,Moura,415,Raquel Sousa,29,Livros
363,103,2.85,2024-04-28,Moura,563,Enzo Gabriel Jesus,68,Livros
363,103,2.85,2024-04-28,Moura,567,Dr. Juan Rios,63,Jogos
363,103,2.85,2024-04-28,Moura,598,Daniela Santos,46,Eletrônicos
363,103,2.85,2024-04-28,Moura,669,Letícia Nascimento,37,Livros
363,103,2.85,2024-04-28,Moura,958,João Gabriel Correia,76,Jogos
364,158,88.54,2024-05-13,Cavalcante,185,Lucas Montenegro,63,Eletrodomésticos
364,158,88.54,2024-05-13,Cavalcante,216,Antonella das Neves,58,Livros
364,158,88.54,2024-05-13,Cavalcante,364,Renan Nunes,40,Eletrodomésticos
364,158,88.54,2024-05-13,Cavalcante,466,Ana Lívia Sá,31,Jogos
364,158,88.54,2024-05-13,Cavalcante,983,Anthony Oliveira,70,Livros
365,133,51.85,2024-07-22,Moura,363,Emanuel Fogaça,79,Eletrônicos
365,133,51.85,2024-07-22,Moura,365,João Vitor Garcia,64,Roupas
365,133,51.85,2024-07-22,Moura,383,Cauã Moreira,73,Eletrônicos
365,133,51.85,2024-07-22,Moura,386,Dr. Breno Teixeira,21,Livros
365,133,51.85,2024-07-22,Moura,415,Raquel Sousa,29,Livros
365,133,51.85,2024-07-22,Moura,563,Enzo Gabriel Jesus,68,Livros
365,133,51.85,2024-07-22,Moura,567,Dr. Juan Rios,63,Jogos
365,133,51.85,2024-07-22,Moura,598,Daniela Santos,46,Eletrônicos
365,133,51.85,2024-07-22,Moura,669,Letícia Nascimento,37,Livros
365,133,51.85,2024-07-22,Moura,958,João Gabriel Correia,76,Jogos
366,106,76.8,2024-08-01,Caldeira,366,Isabella Mendonça,79,Eletrodomésticos
366,106,76.8,2024-08-01,Caldeira,819,Asafe da Rosa,74,Livros
367,135,53.57,2024-08-06,Pacheco,367,Calebe Cirino,30,Eletrodomésticos
367,135,53.57,2024-08-06,Pacheco,641,João Lucas Pacheco,56,Livros
367,135,53.57,2024-08-06,Pacheco,805,Sra. Rebeca da Cruz,43,Eletrodomésticos
367,135,53.57,2024-08-06,Pacheco,973,Gael Henrique Macedo,24,Eletrônicos
368,102,46.66,2024-08-08,da Mota,80,Nicole Souza,18,Jogos
368,102,46.66,2024-08-08,da Mota,114,Sr. Pedro da Mota,72,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,174,Otto Barros,28,Jogos
368,102,46.66,2024-08-08,da Mota,266,Ana Lívia Fogaça,32,Eletrônicos
368,102,46.66,2024-08-08,da Mota,368,Benjamim Gonçalves,18,Eletrônicos
368,102,46.66,2024-08-08,da Mota,488,Henry Montenegro,43,Eletrônicos
368,102,46.66,2024-08-08,da Mota,508,Carlos Eduardo Martins,59,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,546,Liam Pinto,62,Livros
368,102,46.66,2024-08-08,da Mota,650,Dr. Marcelo Gonçalves,33,Jogos
368,102,46.66,2024-08-08,da Mota,788,Ester da Paz,40,Roupas
368,102,46.66,2024-08-08,da Mota,797,Sr. Theo Abreu,18,Eletrodomésticos
368,102,46.66,2024-08-08,da Mota,986,Daniel Moura,63,Eletrônicos
369,174,75.7,2024-08-07,Barbosa de Gomes,369,Lara Freitas,75,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,301,Joana Costela,41,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,370,Calebe das Neves,62,Jogos
370,129,39.25,2024-01-11,Santos,589,Mariane Cavalcante,25,Eletrodomésticos
370,129,39.25,2024-01-11,Santos,600,Arthur Gabriel Lima,35,Roupas
370,129,39.25,2024-01-11,Santos,859,João Guilherme da Cruz,27,Jogos
370,129,39.25,2024-01-11,Santos,950,Kamilly da Conceição,57,Jogos
371,122,19.18,2024-03-07,Jesus dos Dourados,371,João Guilherme Cavalcante,64,Eletrônicos
372,148,78.54,2024-01-17,Porto,78,Diego Teixeira,31,Roupas
372,148,78.54,2024-01-17,Porto,372,Zoe Fernandes,23,Eletrônicos
372,148,78.54,2024-01-17,Porto,573,Yasmin Montenegro,24,Jogos
372,148,78.54,2024-01-17,Porto,721,Davi Miguel Correia,33,Eletrodomésticos
372,148,78.54,2024-01-17,Porto,799,Davi Aparecida,47,Eletrônicos
372,148,78.54,2024-01-17,Porto,963,Jade Garcia,70,Eletrônicos
373,136,31.94,2024-06-18,Fogaça,277,Lucas Borges,44,Jogos
373,136,31.94,2024-06-18,Fogaça,282,Arthur Gabriel Montenegro,38,Livros
373,136,31.94,2024-06-18,Fogaça,352,Maria Eduarda Costela,33,Jogos
373,136,31.94,2024-06-18,Fogaça,373,Luísa Siqueira,25,Eletrônicos
373,136,31.94,2024-06-18,Fogaça,592,Natália Montenegro,69,Eletrônicos
373,136,31.94,2024-06-18,Fogaça,614,Valentina Almeida,53,Eletrodomésticos
373,136,31.94,2024-06-18,Fogaça,707,Allana da Costa,31,Livros
374,195,1.83,2024-02-04,Nogueira,91,Srta. Ana Luiza Lopes,70,Eletrônicos
374,195,1.83,2024-02-04,Nogueira,163,Ágatha da Mota,46,Livros
374,195,1.83,2024-02-04,Nogueira,215,Anna Liz Barros,43,Eletrodomésticos
374,195,1.83,2024-02-04,Nogueira,244,Bruna Ferreira,58,Jogos
374,195,1.83,2024-02-04,Nogueira,361,Zoe Aparecida,47,Eletrodomésticos
374,195,1.83,2024-02-04,Nogueira,374,Liam Sampaio,47,Livros
374,195,1.83,2024-02-04,Nogueira,401,Dr. Gustavo Henrique Araújo,80,Eletrodomésticos
374,195,1.83,2024-02-04,Nogueira,505,Enzo Gabriel Camargo,29,Eletrônicos
374,195,1.83,2024-02-04,Nogueira,684,Brayan Teixeira,73,Jogos
375,132,39.96,2024-06-10,Azevedo,177,Thiago Nascimento,77,Livros
375,132,39.96,2024-06-10,Azevedo,222,Bárbara Pinto,30,Eletrônicos
375,132,39.96,2024-06-10,Azevedo,231,Cecília Moura,23,Eletrônicos
375,132,39.96,2024-06-10,Azevedo,375,Rafael Correia,50,Livros
375,132,39.96,2024-06-10,Azevedo,440,Srta. Maria Alice da Cruz,70,Eletrodomésticos
375,132,39.96,2024-06-10,Azevedo,628,Léo Dias,43,Roupas
375,132,39.96,2024-06-10,Azevedo,657,Ravi da Rocha,34,Eletrônicos
375,132,39.96,2024-06-10,Azevedo,829,Srta. Ester Pereira,79,Roupas
376,148,90.92,2024-02-19,da Rocha,300,Gustavo Monteiro,68,Roupas
376,148,90.92,2024-02-19,da Rocha,376,Maria Sophia Rezende,28,Roupas
376,148,90.92,2024-02-19,da Rocha,711,Srta. Rafaela Cirino,54,Roupas
376,148,90.92,2024-02-19,da Rocha,803,Ana Sophia Alves,64,Eletrodomésticos
376,148,90.92,2024-02-19,da Rocha,815,Antônio da Mata,45,Roupas
377,112,84.83,2023-11-11,Mendes de da Mata,377,Enrico Cavalcanti,26,Roupas
378,178,68.84,2024-04-28,Nunes do Sul,378,Otto Ramos,58,Livros
379,131,99.01,2024-02-27,Rocha dos Dourados,379,Davi Luiz Abreu,29,Livros
380,159,11.1,2024-04-28,Rios,196,Luan Cardoso,75,Livros
380,159,11.1,2024-04-28,Rios,380,Rebeca Aparecida,55,Eletrodomésticos
380,159,11.1,2024-04-28,Rios,439,Luísa Casa Grande,72,Eletrodomésticos
380,159,11.1,2024-04-28,Rios,702,Sophia Barbosa,80,Eletrônicos
380,159,11.1,2024-04-28,Rios,735,Natália das Neves,39,Jogos
380,159,11.1,2024-04-28,Rios,841,Gustavo Fonseca,60,Eletrodomésticos
380,159,11.1,2024-04-28,Rios,861,Helena Sousa,41,Jogos
380,159,11.1,2024-04-28,Rios,931,Letícia Sá,48,Jogos
381,163,50.03,2024-03-10,Monteiro Grande,381,Daniela Aragão,52,Eletrodomésticos
382,166,74.16,2024-04-04,Farias,12,Rodrigo Fonseca,41,Roupas
382,166,74.16,2024-04-04,Farias,162,Nicole Moura,49,Jogos
382,166,74.16,2024-04-04,Farias,321,Sra. Cecília Borges,35,Roupas
382,166,74.16,2024-04-04,Farias,357,Gabriel Freitas,32,Eletrodomésticos
382,166,74.16,2024-04-04,Farias,382,Maria Laura Lopes,71,Eletrodomésticos
382,166,74.16,2024-04-04,Farias,645,Maria Flor da Rosa,67,Eletrônicos
382,166,74.16,2024-04-04,Farias,743,Sr. Guilherme Lopes,60,Roupas
383,100,97.94,2023-10-24,Moura,363,Emanuel Fogaça,79,Eletrônicos
383,100,97.94,2023-10-24,Moura,365,João Vitor Garcia,64,Roupas
383,100,97.94,2023-10-24,Moura,383,Cauã Moreira,73,Eletrônicos
383,100,97.94,2023-10-24,Moura,386,Dr. Breno Teixeira,21,Livros
383,100,97.94,2023-10-24,Moura,415,Raquel Sousa,29,Livros
383,100,97.94,2023-10-24,Moura,563,Enzo Gabriel Jesus,68,Livros
383,100,97.94,2023-10-24,Moura,567,Dr. Juan Rios,63,Jogos
383,100,97.94,2023-10-24,Moura,598,Daniela Santos,46,Eletrônicos
383,100,97.94,2023-10-24,Moura,669,Letícia Nascimento,37,Livros
383,100,97.94,2023-10-24,Moura,958,João Gabriel Correia,76,Jogos
384,199,95.26,2024-06-11,Cardoso,56,Vinícius Ribeiro,80,Eletrônicos
384,199,95.26,2024-06-11,Cardoso,92,Sophie Siqueira,68,Jogos
384,199,95.26,2024-06-11,Cardoso,384,Sr. Caleb Jesus,63,Jogos
384,199,95.26,2024-06-11,Cardoso,512,Caroline Azevedo,70,Livros
385,163,99.12,2024-09-03,Caldeira da Serra,385,Stephany Guerra,47,Livros
386,179,75.39,2024-05-02,Moura,363,Emanuel Fogaça,79,Eletrônicos
386,179,75.39,2024-05-02,Moura,365,João Vitor Garcia,64,Roupas
386,179,75.39,2024-05-02,Moura,383,Cauã Moreira,73,Eletrônicos
386,179,75.39,2024-05-02,Moura,386,Dr. Breno Teixeira,21,Livros
386,179,75.39,2024-05-02,Moura,415,Raquel Sousa,29,Livros
